Time (s),Noise1,Noise2
0.1285,-0.570419489447941,0.01700699518024522
0.12855,-0.6483524730208079,-0.06607476788089262
0.12860000000000002,-0.7042112369846996,0.15497917242839962
0.12865000000000001,-0.7367868566048956,0.041331418297599225
0.1287,-0.7431642956744756,0.02884526060046638
0.12875,-0.7231650994159339,0.29006413071413495
0.1288,-0.6790661300571869,0.1709095090749265
0.12885,-0.6107403325225859,-0.16828379013901149
0.12890000000000001,-0.519798979361859,0.20998009080609434
0.12895,-0.4147191422515144,0.3018883735322071
0.129,-0.3053760375505283,0.2553812068758918
0.12905,-0.1931545122648142,0.4426011590925338
0.1291,-0.07675096170114015,0.0150153487937919
0.12915000000000001,0.03581984224564063,0.15741852998514888
0.1292,0.13052580337371644,0.055858629830436525
0.12925,0.19969205176611077,0.0913140274022769
0.1293,0.24531873892811304,0.38423829273757704
0.12935,0.26982097437083946,0.3213078307298239
0.12940000000000002,0.27402834539314636,-0.5838894131726375
0.12945,0.2588282064751949,-0.1910890068867454
0.1295,0.22524393807309673,-0.05924721183967428
0.12955,0.174572791124087,0.25552581388727474
0.1296,0.10976611492691771,-0.10464919560623769
0.12965000000000002,0.03658699470562891,0.3956404614095813
0.1297,-0.038511143085425074,0.027884892418956544
0.12975,-0.11039230881408534,-0.532359089274336
0.1298,-0.17371107825804497,-0.3678140684158515
0.12985,-0.2257552877343604,-0.03614202242896461
0.12990000000000002,-0.2652731718039324,-0.13155336854822633
0.12995,-0.2862005322268312,0.041923938103234734
0.13,-0.27924640590179706,0.14167319770275005
0.13005,-0.24002486307342008,-0.23907949535708092
0.1301,-0.17264137578178976,0.17072914576287496
0.13015000000000002,-0.08312707915998911,-0.3374375344051106
0.1302,0.02489579068818263,-0.08525515641201055
0.13025,0.14744959935096238,0.13681682504404993
0.1303,0.2774276501172059,-0.3027073085227483
0.13035,0.4046374863435889,-0.10071341824419273
0.13040000000000002,0.5194106594252472,0.3543719875948365
0.13045,0.6164852366168648,0.06984262405147373
0.1305,0.6925357087471065,-0.3136423611535647
0.13055,0.7414871636184567,0.05419324322429929
0.1306,0.7573981364545849,-0.02360936695019016
0.13065000000000002,0.7390828199924471,0.28109538926545
0.1307,0.6902735915187055,-0.1529710001943263
0.13075,0.6177344067169731,0.15267113411979785
0.1308,0.5292981325697738,1.1587165499486072e-05
0.13085,0.43077180457437747,0.1834651138123671
0.13090000000000002,0.3231192335201346,0.23875630130554262
0.13095,0.20786538548628786,-0.4055834473199233
0.131,0.09464229707585652,0.09761094233194968
0.13105,-0.004669572313968365,0.39139733436952884
0.1311,-0.08729067539582519,-0.07804404249402776
0.13115000000000002,-0.15698203202976502,0.025687212807349716
0.1312,-0.21654465894963446,0.6022090021720932
0.13125,-0.2670579883270364,-0.025475270548761565
0.1313,-0.30952160346828156,-0.32273281995599384
0.13135,-0.34094779918004986,-0.1229834137325985
0.13140000000000002,-0.3561047882099737,-0.008905407914213527
0.13145,-0.3558346381833157,0.14726903498999555
0.1315,-0.3465682778111008,-0.1812869358296214
0.13155,-0.33240453984989976,0.06641240198833781
0.1316,-0.3140473048047541,-0.12072737522349995
0.13165000000000002,-0.29197905473042884,0.3513990076984477
0.1317,-0.26625550497217976,-0.016795874260305408
0.13175,-0.23637727939468806,-0.045363202237332576
0.1318,-0.2029200423156986,-0.10604530501429793
0.13185,-0.16846430776901947,0.0489234749114653
0.13190000000000002,-0.1329453779397094,-0.0727403531428191
0.13195,-0.0944589371066573,0.3228815051458591
0.132,-0.055674806158987476,0.16819228322173507
0.13205,-0.020551266572937186,0.016519561289031967
0.1321,0.013655943948043044,-0.06703286807143856
0.13215000000000002,0.052663401330324454,0.3451999160403278
0.1322,0.09604076938919782,-0.29599183888675445
0.13225,0.1385002600580726,-0.014638408886268873
0.1323,0.17796947387001866,0.08357963166496622
0.13235,0.21723998397787453,-0.2714100325513009
0.13240000000000002,0.25493552264759417,0.303477712520332
0.13245,0.2846291510657807,-0.11159678904145635
0.1325,0.3026708390741174,-0.13508080882542353
0.13255,0.31086130369456044,0.08802708990575653
0.1326,0.3098927671679279,0.2884316359837839
0.13265000000000002,0.2957778105207628,0.010485760880365713
0.1327,0.2673825921935127,-0.35877358419640065
0.13275,0.22815040045434937,0.5115379681374563
0.1328,0.1791832293110005,-0.030050263442201363
0.13285,0.12121115409997454,-0.14634268654713412
0.13290000000000002,0.06279721521690125,0.07019852789519998
0.13295,0.015588723937100068,-0.2955075607132141
0.133,-0.016496661058293817,0.17205491281333865
0.13305,-0.036008829780603706,-0.014140599419755089
0.1331,-0.04207231173504938,-0.00841894093810595
0.13315000000000002,-0.03022061410535083,0.24389443334048885
0.1332,-0.00118132576278548,0.10260132428274696
0.13325,0.0380839158795899,0.23207196394120108
0.1333,0.08037990379672279,-0.34837973234949154
0.13335,0.1219626949406355,-0.15460754306074306
0.13340000000000002,0.16009384972520654,0.40401602276752546
0.13345,0.1912995510386251,-0.05364613628777035
0.1335,0.21130820910553838,-0.3666508850455531
0.13355,0.21610603543089668,-0.05336415984456161
0.1336,0.20434941455736963,-0.03700182151490192
0.13365000000000002,0.17949425576401845,0.267217366952819
0.1337,0.14747017560984518,-0.04078079604949947
0.13375,0.11254397810484196,0.3354079453850839
0.1338,0.07761978624532674,0.05666130480766345
0.13385,0.04782150305014111,-0.20794499262727908
0.13390000000000002,0.027425226541689208,0.3565011783411311
0.13395,0.01682696388139554,-0.2927915849512589
0.134,0.013507430275324861,0.052851338745058846
0.13405,0.01598128315539767,-0.126809400872935
0.1341,0.025596276059360986,0.38906548076943603
0.13415000000000002,0.040209158164959034,0.1422777971889222
0.1342,0.05418962970073499,0.15205970368092628
0.13425,0.06527034006839813,-0.17633645309551718
0.1343,0.07618913302650292,-0.013634554316613017
0.13435,0.08735328730065767,0.49980998641805735
0.13440000000000002,0.09417577535360631,0.29708431331007756
0.13445000000000001,0.0956649838255603,-0.04680880931297347
0.1345,0.09565146811118806,0.08547396385333843
0.13455,0.09646202138494085,-0.22204109277535325
0.1346,0.09598312160076063,-0.11736085075159462
0.13465000000000002,0.09154085669307922,-0.26056368697419846
0.13470000000000001,0.08446571057197168,0.12610413816505228
0.13475,0.07527479727844165,0.1919323063549988
0.1348,0.061013042678990395,-0.1141167032632661
0.13485,0.04167127598091068,-0.30708912694282836
0.13490000000000002,0.023449991196438674,0.3074025872831029
0.13495000000000001,0.012045014179382115,0.3389966988542109
0.135,0.005019228786763268,-0.472557025035181
0.13505,-0.001693088754236641,-0.17598248246584683
0.1351,-0.004123903847624929,-0.03650818264739174
0.13515000000000002,0.004090487346068323,-0.19037761411422086
0.13520000000000001,0.02241417802902847,0.31881350334535563
0.13525,0.04577978306284108,0.4980447873249702
0.1353,0.07131144894506897,-0.07423952088247254
0.13535,0.09938316709273123,-0.11801819427236512
0.13540000000000002,0.13005907054524996,0.5065246766541734
0.13545000000000001,0.1637927959572902,0.15800098416705155
0.1355,0.2001569391284209,0.25833570964394015
0.13555,0.2372973996039039,0.06982995272177349
0.1356,0.27536620777283705,-0.10025173922427383
0.13565,0.314056670854304,-0.14967226674533315
0.13570000000000002,0.34884252377081476,0.018824205765567127
0.13575,0.3715746607876397,0.3980949405400914
0.1358,0.3788145560762092,0.33217331724842114
0.13585,0.3739910105578046,0.4037127829902374
0.1359,0.35923497836810553,-0.38577273954330266
0.13595000000000002,0.32924076327104174,0.42462236025238376
0.136,0.27816640099783896,0.1724299204257637
0.13605,0.2091979997180913,0.18372554011133027
0.1361,0.13032123222628256,0.21054414002084168
0.13615,0.04799265866219602,-0.1738663505073196
0.13620000000000002,-0.0307066367460879,-0.2746252464338594
0.13625,-0.09825237859855113,-0.01991319131912378
0.1363,-0.15134932327422157,-0.10503709713759143
0.13635,-0.19002651518449165,-0.2327141195558094
0.1364,-0.20987617623619298,-0.05714047449613791
0.13645000000000002,-0.20373210658040522,0.045959471941514264
0.1365,-0.17246922932103526,0.26958866805081066
0.13655,-0.12470226299000162,-0.10195344504845442
0.1366,-0.06509436962907623,0.08677822941049276
0.13665,0.00759599564163824,0.20512223052615103
0.13670000000000002,0.09166047725862747,0.09218213384946136
0.13675,0.17964245761372963,0.29892706312289175
0.1368,0.26141627703728,0.4701588356947983
0.13685,0.32904223113068976,-0.16960969300765277
0.1369,0.3820145827075746,0.28722946101576236
0.13695000000000002,0.42596451272341507,0.24149525574086325
0.137,0.463798790240909,0.03972555947442463
0.13705,0.4932330650556302,0.10883195248403556
0.1371,0.5140652351728506,-0.40716290490982715
0.13715,0.5300037836454389,0.0932627509237859
0.13720000000000002,0.5456152185144858,-0.18816030108356008
0.13725,0.5632578209708015,-0.4115786235684282
0.1373,0.5811309454305422,-0.34419543901055405
0.13735,0.5910193872569667,0.07340098108969856
0.1374,0.5815558206727043,0.18186766891870226
0.13745000000000002,0.5470794669077451,-0.2065906864043326
0.1375,0.48992611472291775,-0.187439762209319
0.13755,0.4136488311557287,-0.18739459392395913
0.1376,0.31736074884761367,-0.07247409102530773
0.13765,0.20240421565393887,0.18734568748627564
0.13770000000000002,0.07766861168237284,0.3856569594453895
0.13775,-0.041375910628529446,-0.14466984394554677
0.1378,-0.13805518878591877,-0.4684268168105844
0.13785,-0.20080284425442443,0.10439544277358451
0.1379,-0.22282977202265217,-0.09256149303284511
0.13795000000000002,-0.19884804452066895,-0.09807033110920328
0.138,-0.12744633981467055,0.08915607059681842
0.13805,-0.015543881074102522,0.11043884826867692
0.1381,0.12303396894594897,-0.4792149897755437
0.13815,0.2728411389649739,-0.4029873651165517
0.13820000000000002,0.41934429289479697,-0.43527136704341535
0.13825,0.5469198196839793,0.31691807478036493
0.1383,0.6393101720397971,0.31788495721613025
0.13835,0.6829687638230809,0.08393403147798291
0.1384,0.6702965361204508,-0.0004095438458205624
0.13845000000000002,0.6027337211629274,0.15967174133598036
0.1385,0.4889539178020128,-0.04991754422181
0.13855,0.3383172662652007,0.11860718162746031
0.1386,0.16218827601866728,0.09453059663680696
0.13865,-0.022043158178030882,0.45561833415187175
0.13870000000000002,-0.19404035238935338,-0.2910667809366566
0.13875,-0.338806159279923,-0.06368269371208181
0.1388,-0.44823752283733753,-0.0773013319919204
0.13885,-0.5137630721373385,-0.3028973915230258
0.1389,-0.529565259772253,0.250914109213476
0.13895000000000002,-0.5011358906126024,-0.01244234360153972
0.139,-0.4432644351755604,-0.14995376169179328
0.13905,-0.3698371644323488,-0.1984731355935551
0.1391,-0.28983493690578743,0.02773283161589722
0.13915,-0.21150523525508835,-0.6987073636182217
0.13920000000000002,-0.14606584087410018,0.24022101035572166
0.13925,-0.1068153885290537,-0.6077593067036786
0.1393,-0.1029470513537487,0.17234447831333935
0.13935,-0.1325266241508901,0.010803498964564215
0.1394,-0.18310736860626461,0.002248371730144714
0.13945000000000002,-0.24231460160075105,-0.19839588789872098
0.1395,-0.302066371814236,0.03210121256524881
0.13955,-0.35311667294941623,0.3251255424001764
0.1396,-0.38554438686459946,-0.5112661085360599
0.13965,-0.39356757956340566,0.11214393954722908
0.13970000000000002,-0.3725915356487477,0.17773254839911906
0.13975,-0.31580457437576454,0.008590555058406191
0.1398,-0.2225758224819757,0.02556137640547065
0.13985,-0.1060171333471459,-0.14498771298210583
0.1399,0.014086002289096825,0.3500628642327018
0.13995000000000002,0.12472191610044837,-0.15941593634509077
0.14,0.21938628495438778,0.13529451725066788
0.14005,0.29074196705601085,-0.13255966522967896
0.1401,0.3314149379369835,0.20516945370385262
0.14015,0.33749897482114766,-0.21563227001853896
0.14020000000000002,0.3075009524953271,-0.6477954717173964
0.14025,0.24166657607261827,-0.19928905936699112
0.1403,0.14524808437042352,-0.020504266182501903
0.14035,0.030391399703301736,-0.06004031225154865
0.1404,-0.09059642594046864,-0.13657238171198002
0.14045000000000002,-0.20903942616268412,0.056942978020536966
0.1405,-0.31925747846825225,0.2145869066723109
0.14055,-0.4167583781303875,0.4126343098510217
0.1406,-0.49573257774703866,-0.02555228125642357
0.14065,-0.5504016048004859,-0.25871096324463166
0.14070000000000002,-0.5779149539085772,-0.6209061996924962
0.14075000000000001,-0.5782460498194442,-0.26253165780956816
0.1408,-0.5519127053151106,0.1431404551178031
0.14085,-0.5007565859811158,-0.14716060331916098
0.1409,-0.42914665382534617,-0.07919079246659952
0.14095000000000002,-0.34511377895942363,-0.0513080700896314
0.14100000000000001,-0.25390422376930283,0.2269968588109254
0.14105,-0.158145012816683,-0.10506834020010077
0.1411,-0.0640608019529738,-0.27458787939744317
0.14115,0.018877533522054936,-0.09249864833152116
0.14120000000000002,0.08512105823101558,-0.17746440077363898
0.14125000000000001,0.13308702751615126,-0.03488821711485811
0.1413,0.15710461736925602,-0.2528037171927746
0.14135,0.15163160107590093,0.08761321416816577
0.1414,0.11860482055236929,0.1754789778586769
0.14145000000000002,0.06485765623628914,0.1476186327883617
0.14150000000000001,-0.004760902976509409,-0.11241364038091393
0.14155,-0.0854034082264479,0.010058333367574286
0.1416,-0.16681529604950326,0.28747971229782365
0.14165,-0.2394571020753807,-0.30825837683598795
0.14170000000000002,-0.29935772057316246,0.05075352430768273
0.14175000000000001,-0.34311054280186126,-0.28923611668672355
0.1418,-0.36306006610872654,-0.03377536381823146
0.14185,-0.3557035854664279,-0.3980103253132994
0.1419,-0.32896314777830504,-0.2577296109820841
0.14195000000000002,-0.2941546335695453,-0.018079097745939895
0.14200000000000002,-0.2572750115615672,0.15636030670893167
0.14205,-0.22172689243856064,-0.1578612415561846
0.1421,-0.19479314003964626,-0.8314977514981061
0.14215,-0.18671755259820566,0.07835699731774438
0.1422,-0.20219969295076115,-0.011817259358870869
0.14225000000000002,-0.23491087849739595,0.30137407415429457
0.1423,-0.27328393118084804,0.05642310885414238
0.14235,-0.31022887695494955,-0.16441012909065988
0.1424,-0.3457812703245051,-0.09266451938693278
0.14245,-0.37865954402330926,0.2131688211814847
0.14250000000000002,-0.4007883418110983,-0.03358245351016082
0.14255,-0.4051030347184831,0.009392047589920875
0.1426,-0.39176718274243355,0.10547530418581558
0.14265,-0.36304974676418666,-0.2634672404750529
0.1427,-0.31768254702087334,-0.505564820934052
0.14275000000000002,-0.256359319100723,0.40903005381246743
0.1428,-0.18647973573360854,0.4357123346198385
0.14285,-0.1166497653345059,0.3014687389148752
0.1429,-0.05260176254961226,0.0386352056469766
0.14295,-0.0006190230962162234,0.4011580625021436
0.14300000000000002,0.029693755552640352,-0.061485157055591315
0.14305,0.03161473719153535,-0.12309662244211719
0.1431,0.005643043352707829,-0.26976256614056404
0.14315,-0.04501044203369219,-0.11871051800520303
0.1432,-0.11857175419894765,-0.26252018598069765
0.14325000000000002,-0.21019269338699742,0.050689262998976865
0.1433,-0.30907542905594504,0.3116014069472809
0.14335,-0.40461586323376875,0.12003028993976957
0.1434,-0.4885114225323441,-0.08572270976393279
0.14345,-0.5518439145500009,0.5451646641983756
0.14350000000000002,-0.5854364684589854,-0.02390695789390889
0.14355,-0.5881399783553636,-0.049998134690134116
0.1436,-0.5674769641826396,0.14717114914387988
0.14365,-0.5286313331998088,0.14087721296645686
0.1437,-0.4690627591127085,0.06399650768355444
0.14375000000000002,-0.388856461236796,-0.49971065888695326
0.1438,-0.3001419132066442,0.14584169767941169
0.14385,-0.21693089903543497,-0.026649303705823663
0.1439,-0.14331906137858516,0.021803490711182583
0.14395,-0.07506054464959848,0.48781544378905317
0.14400000000000002,-0.009384107544865511,0.18212182001157912
0.14405,0.05214285964225208,0.21605184466644306
0.1441,0.10780400006512937,0.1625555132056405
0.14415,0.15612946102604897,0.31650308007039785
0.1442,0.1950567101926982,-0.23344192296594335
0.14425000000000002,0.22566393431664278,-0.07871297578880555
0.1443,0.25165819876543977,-0.07544858279538842
0.14435,0.27045042715160045,0.051678298150034
0.1444,0.272699436359625,-0.20405901350739325
0.14445,0.2549325227428829,-0.6751189444519674
0.14450000000000002,0.22309634230853642,0.06088356349331874
0.14455,0.1844386101939371,-0.4562143414939886
0.1446,0.14336087835323208,-0.27352668604732755
0.14465,0.10543818062732674,-0.32302850334560196
0.1447,0.07767173254847165,0.232883787791392
0.14475000000000002,0.06501498844444191,-0.1357665090973562
0.1448,0.06821355977143552,-0.1702424814615695
0.14485,0.0834962386251023,0.035607981884100866
0.1449,0.10463705321960186,-0.3959577834657504
0.14495,0.1269157320927294,0.39421951357549206
0.14500000000000002,0.14848973348976358,-0.418595938029387
0.14505,0.16702697481009007,-0.10235719317257384
0.1451,0.18074906732524187,0.1585289828145508
0.14515,0.19351993834912448,-0.12953545122325058
0.1452,0.2098793024135687,0.4465397332953345
0.14525000000000002,0.23070919258533046,-0.36157650135346175
0.1453,0.2570835973073323,-0.19783265167824265
0.14535,0.2931054750603726,-0.26380380885432586
0.1454,0.3403848406273003,0.32467255403854917
0.14545,0.3921017360037125,0.08232943804503122
0.14550000000000002,0.43708049347006045,0.11909860291740136
0.14555,0.4632402483669451,0.1988995860650584
0.1456,0.4600353681655111,0.037223389033463415
0.14565,0.42071381113482376,0.3867027802865225
0.1457,0.34123354862290295,0.40264848859516156
0.14575000000000002,0.22104943505878927,-0.014910504127952164
0.1458,0.06688949521569,-0.024335544085069206
0.14585,-0.10703764418912277,0.3816094374640299
0.1459,-0.28662068236288524,0.032150840458219934
0.14595,-0.46002726472221267,-0.2262221542165401
0.14600000000000002,-0.6129835783824662,-0.39824361453025275
0.14605,-0.7288204999331667,0.14279966584948145
0.1461,-0.7976216876947299,-0.40582403505730885
0.14615,-0.8194260061481842,-0.23311260242871643
0.1462,-0.796861638940868,-0.12398183188426028
0.14625000000000002,-0.7355745536713514,-0.19856648994619427
0.1463,-0.648629682377497,0.21466378293891178
0.14635,-0.5529667107896529,0.2192316516839945
0.1464,-0.45976725682784597,0.0025129657233930154
0.14645,-0.37508934528369764,0.08779278412816216
0.14650000000000002,-0.30505445619685395,0.5271017258386835
0.14655,-0.25446578365566885,-0.06284715018355286
0.1466,-0.22212303359968263,0.07985414429490831
0.14665,-0.19846269618618628,-0.08712977046915096
0.1467,-0.1738458829439235,-0.1888178209343519
0.14675000000000002,-0.14265625386141467,0.016779943328276717
0.1468,-0.10064512154283296,-0.5054284612743947
0.14685,-0.04164208116939391,-0.3195562516873819
0.1469,0.041951132770715154,0.018937359277399105
0.14695,0.1502467556276953,0.049847433197622616
0.14700000000000002,0.2722862341836987,0.5058985025707089
0.14705000000000001,0.3909704594069429,-0.04226926651111033
0.1471,0.4918610015151304,0.33974531148042886
0.14715,0.5649727664958158,-0.4625852164440226
0.1472,0.6006497320889352,0.18565166051590531
0.14725000000000002,0.5884022638996085,-0.03625092009546349
0.14730000000000001,0.5227022999915742,0.34149287695753816
0.14735,0.41003445429229485,0.25890142282417994
0.1474,0.2654473741798344,-0.03545851342359954
0.14745,0.10349121598214177,-0.35100789001244126
0.14750000000000002,-0.06117333504964031,-0.15329120056961312
0.14755000000000001,-0.20806207720491177,-0.24200298492275074
0.1476,-0.3159787898088654,0.5912238175447035
0.14765,-0.3734074502522055,-0.5740649004956254
0.1477,-0.3796017891689465,0.19838979632675674
0.14775000000000002,-0.3375170362306008,-0.029040050914053674
0.14780000000000001,-0.25397862943571076,0.3737851181315618
0.14785,-0.14390261324647385,-0.24450761424555467
0.1479,-0.028916470649001436,-0.14274583045188002
0.14795,0.07030143589223073,-0.08946344015828636
0.14800000000000002,0.14074622144035853,-0.0023414852067884925
0.14805000000000001,0.175293828097819,0.30817861625016735
0.1481,0.16936655205752663,-0.030827914332527937
0.14815,0.12460589807140753,-0.08931388003420175
0.1482,0.05297508426232506,0.13503609399578034
0.14825000000000002,-0.02847645810676855,0.22055241439566295
0.14830000000000002,-0.10460248405504638,0.1606984364391629
0.14835,-0.16362476452400332,-0.21120731347512753
0.1484,-0.19428546006087397,0.017311582850824864
0.14845,-0.18749746611966933,-0.033305758821478605
0.14850000000000002,-0.14372218602110584,0.021650842897092334
0.14855000000000002,-0.07346612261525169,-0.33436126889693274
0.1486,0.008057235279391837,0.3189637966841004
0.14865,0.08669649920928413,-0.022269246897830646
0.1487,0.1527793030625597,0.13287470535927426
0.14875,0.20019477847584483,0.09426873284333241
0.14880000000000002,0.22545309996937718,0.1718793158502493
0.14885,0.22518585862337706,-0.39068572803128665
0.1489,0.19743759005540032,-0.3524664697995309
0.14895,0.1437101953778444,-0.5266756286296166
0.149,0.0725496812946574,0.14252493173127107
0.14905000000000002,-0.00031615668706529734,-0.4541335168784068
0.1491,-0.06068705523955514,-0.3884867622323678
0.14915,-0.10377178995405754,-0.1124775180400005
0.1492,-0.13116882874419192,-0.42071225442941235
0.14925,-0.14193478965466483,0.3613115004760372
0.14930000000000002,-0.13182163462933194,0.30790983783446546
0.14935,-0.10379632339803863,-0.20229770143861106
0.1494,-0.06750438810507392,0.05514707792792147
0.14945,-0.029966882355378727,-0.027444755989734657
0.1495,0.009241100232333349,-0.25314854167310563
0.14955000000000002,0.050410300465404914,-0.16757104970772427
0.1496,0.08836756361715856,-0.09749636331884835
0.14965,0.11702667833966564,0.0767318629790553
0.1497,0.13607120780685325,0.17609717587518525
0.14975,0.15122210476796405,-0.3828524247342733
0.14980000000000002,0.16557640601644064,0.1923268629795213
0.14985,0.17609531969070236,0.09082816866496546
0.1499,0.17970594169845708,-0.02059531751176345
0.14995,0.17734833257029875,0.6250693317498606
0.15,0.1690702872508434,0.019995885478853836
0.15005000000000002,0.15001909749907633,0.40277114628753985
0.1501,0.11510043900653369,-0.3264215556772271
0.15015,0.06259757160558324,0.13323480474471822
0.1502,-0.008350861357262802,0.03220472643804559
0.15025,-0.09857475705798299,-0.10656925924297235
0.15030000000000002,-0.2046705360346683,-0.12322310816955671
0.15035,-0.32026227336867946,-0.23156707102077165
0.1504,-0.43794841021114234,-0.3449172101880377
0.15045,-0.5468636655726123,-0.3571979469882049
0.1505,-0.6327691638323532,0.14287442067724876
0.15055000000000002,-0.6857876717587039,-0.17186239090055663
0.1506,-0.7055849465699281,0.13406021000174967
0.15065,-0.6966683402453967,0.021324083568500882
0.1507,-0.6606158989107622,0.26925247831345406
0.15075,-0.5991566764589967,-0.0963400680463509
0.15080000000000002,-0.5198484859440562,-0.21904261303799324
0.15085,-0.4358879585584232,0.3864545355661815
0.1509,-0.3596492329603381,0.19760789020519184
0.15095,-0.2946664532094271,0.10607076017302527
0.151,-0.2381676256560278,0.006846995186913869
0.15105000000000002,-0.18742110462924505,0.1985386561644038
0.1511,-0.13838935983300477,-0.09989835571305061
0.15115,-0.0840033731776866,-0.4682497576932741
0.1512,-0.019385486007097545,0.21065812248393473
0.15125,0.05436485493753154,-0.029149651943294087
0.15130000000000002,0.13326507976980279,-0.26577273955446945
0.15135,0.21420024057085355,-0.17719604057368005
0.1514,0.29215727700570465,-0.07824431522844465
0.15145,0.35630272945670166,0.2097033737164097
0.1515,0.39453228522148037,0.4194724515037094
0.15155000000000002,0.39622615652955,0.29679223825598866
0.1516,0.35421141866076655,-0.15791937226133215
0.15165,0.2695333102748382,0.3115722241713281
0.1517,0.1514261936766946,0.03946320586273641
0.15175,0.01380941538812843,-0.24608535682097937
0.15180000000000002,-0.1299118363347429,-0.38243822724532534
0.15185,-0.26537790186495314,0.2912085952359006
0.1519,-0.37645356906966526,-0.20994083640963862
0.15195,-0.44807260622359724,0.02661930667651536
0.152,-0.46941305132419814,-0.3060601344685094
0.15205000000000002,-0.4374125645226704,-0.07260518356098353
0.1521,-0.35868694713020605,0.009927971680790394
0.15215,-0.24609181607250852,0.08190956329343245
0.1522,-0.11421343166160135,-0.19355538924121607
0.15225,0.01928200572844453,-0.3918495748683435
0.15230000000000002,0.13606458170416444,-0.2708825443361739
0.15235,0.2234486997949671,0.44349488387404407
0.1524,0.27615692491871197,-0.10674923087667346
0.15245,0.29041329569896446,0.42955785919797174
0.1525,0.26398163277246195,0.05360552714392723
0.15255000000000002,0.20386725905372682,-0.021810939749660325
0.1526,0.1244827089934261,-0.2831536628489978
0.15265,0.040451719554487654,-0.26993371788540393
0.1527,-0.034413971542552095,0.11701550150688177
0.15275,-0.08558515292516856,0.3511958783272798
0.15280000000000002,-0.10431509623785346,-0.24458364180286657
0.15285,-0.0925719104051555,0.04185408062199733
0.1529,-0.055259669184291836,0.04389898489966834
0.15295,0.0045905079495915215,-0.16584333401050244
0.153,0.07983798691506014,0.020093480266159338
0.15305000000000002,0.1540141395831559,-0.06398247335612854
0.1531,0.20817349132398902,0.012530525719128868
0.15315,0.2317282062786875,-0.04043686371886084
0.1532,0.22269323938265062,0.48553167603685277
0.15325,0.18094898353418615,-0.07214960116924868
0.15330000000000002,0.10754538440232246,0.31947020696878226
0.15335000000000001,0.01136562183764119,-0.3362818901479107
0.1534,-0.09268429948121572,-0.01565796377330032
0.15345,-0.193040717202578,-0.3237635636868496
0.1535,-0.28301558245064157,-0.7075405346367016
0.15355000000000002,-0.3542354260558295,0.025139090944818667
0.15360000000000001,-0.39626474520540245,0.36257095382627563
0.15365,-0.40303250718276085,-0.03709667507776445
0.1537,-0.3786444703503186,0.1317405244093414
0.15375,-0.33300559153959375,-0.14841386061638095
0.15380000000000002,-0.27312808580746095,0.27326707920660653
0.15385000000000001,-0.20229338411855924,0.06051440915074353
0.1539,-0.12651118654139867,0.4946770303386642
0.15395,-0.057534297495970575,-0.2415808871945525
0.154,-0.006078775621932759,-0.10596751764338377
0.15405000000000002,0.024170697971056636,-0.13650054116064633
0.15410000000000001,0.03350039859833073,-0.05040110885708206
0.15415,0.0264067643596285,-0.2873292808797309
0.1542,0.012542870375129892,0.035195743858990464
0.15425,0.0018773783508974887,0.3760583223662352
0.15430000000000002,-0.002456172926239034,-0.02950999825570017
0.15435000000000001,-0.0027605007014652695,0.4104091256832939
0.1544,0.001436262992363964,0.15669526143959944
0.15445,0.01308211850046213,0.2347919121892983
0.1545,0.030287064527666753,-0.007140754080552742
0.15455000000000002,0.04678104795561925,-0.00991815471237308
0.15460000000000002,0.05619197656864811,-0.07220113433611342
0.15465,0.05424517549898295,-0.4228627170883775
0.1547,0.039058307635633636,0.060946040759750235
0.15475,0.010119010906821532,0.28116045109000154
0.15480000000000002,-0.03225353090996129,0.15779219295085511
0.15485000000000002,-0.08493116193442514,0.4802907757447864
0.1549,-0.13957645488126302,-0.27754079823682926
0.15495,-0.1868425865727673,-0.3314962360509281
0.155,-0.21942582607206737,0.02331642314932096
0.15505000000000002,-0.23144508151141746,0.2818725836985888
0.15510000000000002,-0.21702526475542358,-0.03120757318310033
0.15515,-0.1767468103242989,0.02239665891994924
0.1552,-0.1222838228676998,-0.13671005022268287
0.15525,-0.06632585397812388,0.0573159727474045
0.1553,-0.013665185625304152,0.02067737891349145
0.15535000000000002,0.03533536030461207,0.047414750869556266
0.1554,0.07750429473130813,0.3406351813487704
0.15545,0.1064428572100262,-0.027209604396931684
0.1555,0.11967011739341955,0.0199574859584025
0.15555,0.12190369316118257,-0.15942114732857818
0.15560000000000002,0.12187700309084655,-0.38660804167027063
0.15565,0.12559892081416651,-0.26302615448513583
0.1557,0.13594359084294566,-0.21393676280920984
0.15575,0.1549266920120943,0.23555148687416644
0.1558,0.18272632785928916,-0.017280073443580814
0.15585000000000002,0.21501152880204902,0.02197283102305595
0.1559,0.24540139507526618,0.2550583701874705
0.15595,0.26912673118629316,0.05670519846362015
0.156,0.2820579055268952,0.26291536697460893
0.15605,0.28114807819590926,0.1950828602208041
0.15610000000000002,0.265136624337847,0.07263439291651165
0.15615,0.23591448293769607,0.07039957506566107
0.1562,0.19837964132030064,-0.14225219431313968
0.15625,0.15961540586858175,0.39350042869184526
0.1563,0.12686421055746713,0.04027862900372373
0.15635000000000002,0.10281651845525623,-0.11993494651822247
0.1564,0.08555790235497852,0.18466638402768368
0.15645,0.07360204368382094,-0.058580175028746025
0.1565,0.0704079741664693,0.39830043009870264
0.15655,0.0813304539741846,0.21003215798676417
